date,IssueComment
2016-08-27,56.0
2016-08-28,31.0
2016-08-29,65.0
2016-08-30,68.0
2016-08-31,113.0
2016-09-01,132.0
2016-09-02,96.0
2016-09-03,29.0
2016-09-04,27.0
2016-09-05,31.0
2016-09-06,156.0
2016-09-07,140.0
2016-09-08,140.0
2016-09-09,164.0
2016-09-10,115.0
2016-09-11,41.0
2016-09-12,86.0
2016-09-13,117.0
2016-09-14,105.0
2016-09-15,104.0
2016-09-16,107.0
2016-09-17,38.0
2016-09-18,18.0
2016-09-19,171.0
2016-09-20,99.0
2016-09-21,107.0
2016-09-22,129.0
2016-09-23,131.0
2016-09-24,44.0
2016-09-25,34.0
2016-09-26,98.0
2016-09-27,111.0
2016-09-28,182.0
2016-09-29,94.0
2016-09-30,132.0
2016-10-01,35.0
2016-10-02,42.0
2016-10-03,95.0
2016-10-04,164.0
2016-10-05,120.0
2016-10-06,143.0
2016-10-07,132.0
2016-10-08,80.0
2016-10-09,45.0
2016-10-10,94.0
2016-10-11,112.0
2016-10-12,126.0
2016-10-13,158.0
2016-10-14,199.0
2016-10-15,105.0
2016-10-16,48.0
2016-10-17,140.0
2016-10-18,191.0
2016-10-19,172.0
2016-10-20,141.0
2016-10-21,148.0
2016-10-22,140.0
2016-10-23,77.0
2016-10-24,172.0
2016-10-25,270.0
2016-10-26,161.0
2016-10-27,153.0
2016-10-28,180.0
2016-10-29,66.0
2016-10-30,83.0
2016-10-31,201.0
2016-11-01,174.0
2016-11-02,165.0
2016-11-03,197.0
2016-11-04,122.0
2016-11-05,40.0
2016-11-06,65.0
2016-11-07,169.0
2016-11-08,106.0
2016-11-09,103.0
2016-11-10,122.0
2016-11-11,187.0
2016-11-12,51.0
2016-11-13,58.0
2016-11-14,224.0
2016-11-15,163.0
2016-11-16,133.0
2016-11-17,151.0
2016-11-18,129.0
2016-11-19,57.0
2016-11-20,56.0
2016-11-21,110.0
2016-11-22,136.0
2016-11-23,147.0
2016-11-24,121.0
2016-11-25,113.0
2016-11-26,53.0
2016-11-27,57.0
2016-11-28,104.0
2016-11-29,153.0
2016-11-30,172.0
2016-12-01,136.0
2016-12-02,96.0
2016-12-03,41.0
2016-12-04,31.0
2016-12-05,114.0
2016-12-06,135.0
2016-12-07,177.0
2016-12-08,152.0
2016-12-09,109.0
2016-12-10,73.0
2016-12-11,53.0
2016-12-12,77.0
2016-12-13,138.0
2016-12-14,103.0
2016-12-15,117.0
2016-12-16,127.0
2016-12-17,55.0
2016-12-18,21.0
2016-12-19,102.0
2016-12-20,142.0
2016-12-21,137.0
2016-12-22,52.0
2016-12-23,46.0
2016-12-24,30.0
2016-12-25,26.0
2016-12-26,24.0
2016-12-27,93.0
2016-12-28,99.0
2016-12-29,84.0
2016-12-30,50.0
2016-12-31,23.0
2017-01-01,26.0
2017-01-02,39.0
2017-01-03,85.0
2017-01-04,93.0
2017-01-05,125.0
2017-01-06,165.0
2017-01-07,76.0
2017-01-08,59.0
2017-01-09,113.0
2017-01-10,141.0
2017-01-11,163.0
2017-01-12,126.0
2017-01-13,160.0
2017-01-14,82.0
2017-01-15,97.0
2017-01-16,156.0
2017-01-17,157.0
2017-01-18,140.0
2017-01-19,106.0
2017-01-20,113.0
2017-01-21,53.0
2017-01-22,45.0
2017-01-23,166.0
2017-01-24,281.0
2017-01-25,175.0
2017-01-26,143.0
2017-01-27,168.0
2017-01-28,38.0
2017-01-29,47.0
2017-01-30,118.0
2017-01-31,120.0
2017-02-01,161.0
2017-02-02,165.0
2017-02-03,126.0
2017-02-04,66.0
2017-02-05,39.0
2017-02-06,171.0
2017-02-07,177.0
2017-02-08,104.0
2017-02-09,171.0
2017-02-10,153.0
2017-02-11,76.0
2017-02-12,43.0
2017-02-13,193.0
2017-02-14,178.0
2017-02-15,195.0
2017-02-16,221.0
2017-02-17,225.0
2017-02-18,88.0
2017-02-19,136.0
2017-02-20,128.0
2017-02-21,226.0
2017-02-22,210.0
2017-02-23,166.0
2017-02-24,167.0
2017-02-25,86.0
2017-02-26,74.0
2017-02-27,136.0
2017-02-28,114.0
2017-03-01,161.0
2017-03-02,162.0
2017-03-03,216.0
2017-03-04,108.0
2017-03-05,60.0
2017-03-06,177.0
2017-03-07,257.0
2017-03-08,195.0
2017-03-09,197.0
2017-03-10,215.0
2017-03-11,88.0
2017-03-12,64.0
2017-03-13,157.0
2017-03-14,148.0
2017-03-15,176.0
2017-03-16,198.0
2017-03-17,124.0
2017-03-18,42.0
2017-03-19,54.0
2017-03-20,122.0
2017-03-21,163.0
2017-03-22,257.0
2017-03-23,228.0
2017-03-24,161.0
2017-03-25,70.0
2017-03-26,65.0
2017-03-27,206.0
2017-03-28,173.0
2017-03-29,151.0
2017-03-30,149.0
2017-03-31,184.0
2017-04-01,81.0
2017-04-02,58.0
2017-04-03,140.0
2017-04-04,138.0
2017-04-05,121.0
2017-04-06,181.0
2017-04-07,163.0
2017-04-08,57.0
2017-04-09,71.0
2017-04-10,233.0
2017-04-11,170.0
2017-04-12,164.0
2017-04-13,143.0
2017-04-14,171.0
2017-04-15,62.0
2017-04-16,55.0
2017-04-17,145.0
2017-04-18,145.0
2017-04-19,109.0
2017-04-20,226.0
2017-04-21,113.0
2017-04-22,83.0
2017-04-23,77.0
2017-04-24,172.0
2017-04-25,176.0
2017-04-26,168.0
2017-04-27,176.0
2017-04-28,157.0
2017-04-29,52.0
2017-04-30,43.0
2017-05-01,171.0
2017-05-02,153.0
2017-05-03,202.0
2017-05-04,218.0
2017-05-05,134.0
2017-05-06,124.0
2017-05-07,63.0
2017-05-08,114.0
2017-05-09,200.0
2017-05-10,135.0
2017-05-11,217.0
2017-05-12,130.0
2017-05-13,61.0
2017-05-14,44.0
2017-05-15,182.0
2017-05-16,108.0
2017-05-17,211.0
2017-05-18,173.0
2017-05-19,219.0
2017-05-20,65.0
2017-05-21,54.0
2017-05-22,137.0
2017-05-23,131.0
2017-05-24,141.0
2017-05-25,102.0
2017-05-26,132.0
2017-05-27,70.0
2017-05-28,84.0
2017-05-29,65.0
2017-05-30,130.0
2017-05-31,138.0
2017-06-01,126.0
2017-06-02,144.0
2017-06-03,57.0
2017-06-04,31.0
2017-06-05,145.0
2017-06-06,207.0
2017-06-07,162.0
2017-06-08,290.0
2017-06-09,141.0
2017-06-10,29.0
2017-06-11,56.0
2017-06-12,143.0
2017-06-13,246.0
2017-06-14,253.0
2017-06-15,182.0
2017-06-16,877.0
2017-06-17,91.0
2017-06-18,34.0
2017-06-19,163.0
2017-06-20,165.0
2017-06-21,142.0
2017-06-22,145.0
2017-06-23,152.0
2017-06-24,45.0
2017-06-25,31.0
2017-06-26,209.0
2017-06-27,193.0
2017-06-28,164.0
2017-06-29,188.0
2017-06-30,218.0
2017-07-01,63.0
2017-07-02,89.0
2017-07-03,96.0
2017-07-04,118.0
2017-07-05,151.0
2017-07-06,151.0
2017-07-07,165.0
2017-07-08,50.0
2017-07-09,48.0
2017-07-10,163.0
2017-07-11,158.0
2017-07-12,177.0
2017-07-13,179.0
2017-07-14,102.0
2017-07-15,47.0
2017-07-16,60.0
2017-07-17,134.0
2017-07-18,170.0
2017-07-19,149.0
2017-07-20,170.0
2017-07-21,122.0
2017-07-22,36.0
2017-07-23,32.0
2017-07-24,173.0
2017-07-25,281.0
2017-07-26,138.0
2017-07-27,191.0
2017-07-28,158.0
2017-07-29,60.0
2017-07-30,62.0
2017-07-31,115.0
2017-08-01,136.0
2017-08-02,137.0
2017-08-03,165.0
2017-08-04,164.0
2017-08-05,57.0
2017-08-06,25.0
2017-08-07,163.0
2017-08-08,230.0
2017-08-09,256.0
2017-08-10,203.0
2017-08-11,142.0
2017-08-12,68.0
2017-08-13,39.0
2017-08-14,147.0
2017-08-15,125.0
2017-08-16,191.0
2017-08-17,179.0
2017-08-18,152.0
2017-08-19,58.0
2017-08-20,57.0
2017-08-21,160.0
2017-08-22,175.0
2017-08-23,113.0
2017-08-24,212.0
2017-08-25,161.0
2017-08-26,81.0
2017-08-27,59.0
2017-08-28,194.0
2017-08-29,123.0
2017-08-30,136.0
2017-08-31,78.0
2017-09-01,73.0
2017-09-02,98.0
2017-09-03,95.0
2017-09-04,107.0
2017-09-05,160.0
2017-09-06,165.0
2017-09-07,140.0
2017-09-08,151.0
2017-09-09,73.0
2017-09-10,46.0
2017-09-11,135.0
2017-09-12,113.0
2017-09-13,131.0
2017-09-14,175.0
2017-09-15,167.0
2017-09-16,77.0
2017-09-17,184.0
2017-09-18,159.0
2017-09-19,117.0
2017-09-20,161.0
2017-09-21,138.0
2017-09-22,149.0
2017-09-23,51.0
2017-09-24,45.0
2017-09-25,138.0
2017-09-26,210.0
2017-09-27,216.0
2017-09-28,165.0
2017-09-29,133.0
2017-09-30,92.0
2017-10-01,46.0
2017-10-02,133.0
2017-10-03,100.0
2017-10-04,100.0
2017-10-05,130.0
2017-10-06,161.0
2017-10-07,54.0
2017-10-08,65.0
2017-10-09,149.0
2017-10-10,123.0
2017-10-11,173.0
2017-10-12,194.0
2017-10-13,176.0
2017-10-14,59.0
2017-10-15,94.0
2017-10-16,129.0
2017-10-17,146.0
2017-10-18,161.0
2017-10-19,129.0
2017-10-20,149.0
2017-10-21,103.0
2017-10-22,84.0
2017-10-23,194.0
2017-10-24,130.0
2017-10-25,187.0
2017-10-26,146.0
2017-10-27,188.0
2017-10-28,47.0
2017-10-29,51.0
2017-10-30,174.0
2017-10-31,168.0
2017-11-01,153.0
2017-11-02,154.0
2017-11-03,176.0
2017-11-04,95.0
2017-11-05,79.0
2017-11-06,190.0
2017-11-07,247.0
2017-11-08,216.0
2017-11-09,240.0
2017-11-10,202.0
2017-11-11,58.0
2017-11-12,41.0
2017-11-13,95.0
2017-11-14,188.0
2017-11-15,127.0
2017-11-16,147.0
2017-11-17,127.0
2017-11-18,64.0
2017-11-19,31.0
2017-11-20,135.0
2017-11-21,120.0
2017-11-22,179.0
2017-11-23,120.0
2017-11-24,105.0
2017-11-25,51.0
2017-11-26,34.0
2017-11-27,141.0
2017-11-28,212.0
2017-11-29,230.0
2017-11-30,176.0
2017-12-01,202.0
2017-12-02,51.0
2017-12-03,61.0
2017-12-04,170.0
2017-12-05,196.0
2017-12-06,189.0
2017-12-07,187.0
2017-12-08,132.0
2017-12-09,90.0
2017-12-10,98.0
2017-12-11,177.0
2017-12-12,216.0
2017-12-13,183.0
2017-12-14,184.0
2017-12-15,174.0
2017-12-16,59.0
2017-12-17,41.0
2017-12-18,196.0
2017-12-19,215.0
2017-12-20,831.0
2017-12-21,200.0
2017-12-22,455.0
2017-12-23,96.0
2017-12-24,33.0
2017-12-25,83.0
2017-12-26,156.0
2017-12-27,242.0
2017-12-28,150.0
2017-12-29,148.0
2017-12-30,47.0
2017-12-31,132.0
2018-01-01,96.0
2018-01-02,129.0
2018-01-03,598.0
2018-01-04,443.0
2018-01-05,297.0
2018-01-06,101.0
2018-01-07,61.0
2018-01-08,131.0
2018-01-09,139.0
2018-01-10,166.0
2018-01-11,193.0
2018-01-12,171.0
2018-01-13,84.0
2018-01-14,63.0
2018-01-15,104.0
2018-01-16,138.0
2018-01-17,286.0
2018-01-18,265.0
2018-01-19,124.0
2018-01-20,65.0
2018-01-21,46.0
2018-01-22,138.0
2018-01-23,511.0
2018-01-24,501.0
2018-01-25,265.0
2018-01-26,166.0
2018-01-27,95.0
2018-01-28,47.0
2018-01-29,184.0
2018-01-30,258.0
2018-01-31,208.0
2018-02-01,143.0
2018-02-02,128.0
2018-02-03,110.0
2018-02-04,52.0
2018-02-05,91.0
2018-02-06,455.0
2018-02-07,284.0
2018-02-08,323.0
2018-02-09,156.0
2018-02-10,65.0
2018-02-11,50.0
2018-02-12,111.0
2018-02-13,125.0
2018-02-14,142.0
2018-02-15,127.0
2018-02-16,157.0
2018-02-17,96.0
2018-02-18,68.0
2018-02-19,77.0
2018-02-20,235.0
2018-02-21,146.0
2018-02-22,189.0
2018-02-23,361.0
2018-02-24,62.0
2018-02-25,42.0
2018-02-26,142.0
2018-02-27,117.0
2018-02-28,66.0
2018-03-01,100.0
2018-03-02,99.0
2018-03-03,257.0
2018-03-04,76.0
2018-03-05,117.0
2018-03-06,161.0
2018-03-07,262.0
2018-03-08,179.0
2018-03-09,239.0
2018-03-10,245.0
2018-03-11,68.0
2018-03-12,115.0
2018-03-13,172.0
2018-03-14,87.0
2018-03-15,100.0
2018-03-16,145.0
2018-03-17,179.0
2018-03-18,92.0
2018-03-19,137.0
2018-03-20,141.0
2018-03-21,91.0
2018-03-22,82.0
2018-03-23,106.0
2018-03-24,53.0
2018-03-25,500.0
2018-03-26,109.0
2018-03-27,98.0
2018-03-28,207.0
2018-03-29,104.0
2018-03-30,93.0
2018-03-31,96.0
2018-04-01,99.0
2018-04-02,143.0
2018-04-03,169.0
2018-04-04,168.0
2018-04-05,116.0
2018-04-06,125.0
2018-04-07,94.0
2018-04-08,169.0
2018-04-09,160.0
2018-04-10,206.0
2018-04-11,157.0
2018-04-12,136.0
2018-04-13,111.0
2018-04-14,77.0
2018-04-15,58.0
2018-04-16,151.0
2018-04-17,284.0
2018-04-18,171.0
2018-04-19,175.0
2018-04-20,115.0
2018-04-21,61.0
2018-04-22,83.0
2018-04-23,168.0
2018-04-24,172.0
2018-04-25,267.0
2018-04-26,194.0
2018-04-27,113.0
2018-04-28,82.0
2018-04-29,62.0
2018-04-30,101.0
2018-05-01,150.0
2018-05-02,200.0
2018-05-03,170.0
2018-05-04,179.0
2018-05-05,73.0
2018-05-06,57.0
2018-05-07,90.0
2018-05-08,108.0
2018-05-09,135.0
2018-05-10,368.0
2018-05-11,172.0
2018-05-12,78.0
2018-05-13,60.0
2018-05-14,149.0
2018-05-15,119.0
2018-05-16,160.0
2018-05-17,207.0
2018-05-18,111.0
2018-05-19,43.0
2018-05-20,34.0
2018-05-21,120.0
2018-05-22,81.0
2018-05-23,70.0
2018-05-24,98.0
2018-05-25,90.0
2018-05-26,332.0
2018-05-27,358.0
2018-05-28,100.0
2018-05-29,115.0
2018-05-30,129.0
2018-05-31,93.0
2018-06-01,85.0
2018-06-02,284.0
2018-06-03,35.0
2018-06-04,188.0
2018-06-05,144.0
2018-06-06,140.0
2018-06-07,113.0
2018-06-08,104.0
2018-06-09,44.0
2018-06-10,515.0
2018-06-11,185.0
2018-06-12,201.0
2018-06-13,176.0
2018-06-14,175.0
2018-06-15,148.0
2018-06-16,73.0
2018-06-17,168.0
2018-06-18,108.0
2018-06-19,132.0
2018-06-20,125.0
2018-06-21,123.0
2018-06-22,153.0
2018-06-23,55.0
2018-06-24,42.0
2018-06-25,385.0
2018-06-26,237.0
2018-06-27,194.0
2018-06-28,186.0
2018-06-29,217.0
2018-06-30,76.0
2018-07-01,84.0
2018-07-02,106.0
2018-07-03,264.0
2018-07-04,128.0
2018-07-05,121.0
2018-07-06,136.0
2018-07-07,98.0
2018-07-08,36.0
2018-07-09,126.0
2018-07-10,385.0
2018-07-11,297.0
2018-07-12,262.0
2018-07-13,271.0
2018-07-14,159.0
2018-07-15,69.0
2018-07-16,199.0
2018-07-17,250.0
2018-07-18,218.0
2018-07-19,168.0
2018-07-20,269.0
2018-07-21,53.0
2018-07-22,30.0
2018-07-23,256.0
2018-07-24,180.0
2018-07-25,429.0
2018-07-26,240.0
2018-07-27,194.0
2018-07-28,121.0
2018-07-29,92.0
2018-07-30,123.0
2018-07-31,219.0
2018-08-01,286.0
2018-08-02,203.0
2018-08-03,142.0
2018-08-04,113.0
2018-08-05,50.0
2018-08-06,130.0
2018-08-07,292.0
2018-08-08,194.0
2018-08-09,473.0
2018-08-10,213.0
2018-08-11,59.0
2018-08-12,32.0
2018-08-13,122.0
2018-08-14,239.0
2018-08-15,365.0
2018-08-16,219.0
2018-08-17,174.0
2018-08-18,111.0
2018-08-19,87.0
2018-08-20,126.0
2018-08-21,155.0
2018-08-22,142.0
2018-08-23,187.0
2018-08-24,355.0
2018-08-25,49.0
2018-08-26,26.0
2018-08-27,88.0
2018-08-28,94.0
2018-08-29,75.0
2018-08-30,116.0
2018-08-31,594.0
2018-09-01,117.0
2018-09-02,67.0
2018-09-03,122.0
2018-09-04,187.0
2018-09-05,169.0
2018-09-06,216.0
2018-09-07,162.0
2018-09-08,249.0
2018-09-09,54.0
2018-09-10,124.0
2018-09-11,163.0
2018-09-12,164.0
2018-09-13,172.0
2018-09-14,136.0
2018-09-15,350.0
2018-09-16,184.0
2018-09-17,205.0
2018-09-18,253.0
2018-09-19,220.0
2018-09-20,219.0
2018-09-21,217.0
2018-09-22,125.0
2018-09-23,220.0
2018-09-24,190.0
2018-09-25,184.0
2018-09-26,197.0
2018-09-27,229.0
2018-09-28,251.0
2018-09-29,108.0
2018-09-30,313.0
2018-10-01,156.0
2018-10-02,136.0
2018-10-03,257.0
2018-10-04,222.0
2018-10-05,209.0
2018-10-06,132.0
2018-10-07,75.0
2018-10-08,225.0
2018-10-09,168.0
2018-10-10,149.0
2018-10-11,178.0
2018-10-12,244.0
2018-10-13,118.0
2018-10-14,77.0
2018-10-15,412.0
2018-10-16,250.0
2018-10-17,208.0
2018-10-18,210.0
2018-10-19,168.0
2018-10-20,39.0
2018-10-21,94.0
2018-10-22,161.0
2018-10-23,232.0
2018-10-24,184.0
2018-10-25,139.0
2018-10-26,180.0
2018-10-27,88.0
2018-10-28,58.0
2018-10-29,135.0
2018-10-30,364.0
2018-10-31,219.0
2018-11-01,183.0
2018-11-02,153.0
2018-11-03,81.0
2018-11-04,24.0
2018-11-05,193.0
2018-11-06,178.0
2018-11-07,280.0
2018-11-08,193.0
2018-11-09,147.0
2018-11-10,113.0
2018-11-11,87.0
2018-11-12,124.0
2018-11-13,167.0
2018-11-14,366.0
2018-11-15,186.0
2018-11-16,114.0
2018-11-17,40.0
2018-11-18,42.0
2018-11-19,157.0
2018-11-20,253.0
2018-11-21,204.0
2018-11-22,200.0
2018-11-23,95.0
2018-11-24,64.0
2018-11-25,73.0
2018-11-26,181.0
2018-11-27,212.0
2018-11-28,189.0
2018-11-29,301.0
2018-11-30,157.0
2018-12-01,69.0
2018-12-02,25.0
2018-12-03,150.0
2018-12-04,249.0
2018-12-05,241.0
2018-12-06,196.0
2018-12-07,109.0
2018-12-08,36.0
2018-12-09,45.0
2018-12-10,93.0
2018-12-11,129.0
2018-12-12,107.0
2018-12-13,139.0
2018-12-14,150.0
2018-12-15,38.0
2018-12-16,32.0
2018-12-17,94.0
2018-12-18,111.0
2018-12-19,96.0
2018-12-20,148.0
2018-12-21,91.0
2018-12-22,25.0
2018-12-23,22.0
2018-12-24,42.0
2018-12-25,46.0
2018-12-26,62.0
2018-12-27,104.0
2018-12-28,69.0
2018-12-29,42.0
2018-12-30,23.0
2018-12-31,20.0
2019-01-01,25.0
2019-01-02,70.0
2019-01-03,69.0
2019-01-04,93.0
2019-01-05,59.0
2019-01-06,15.0
2019-01-07,79.0
2019-01-08,139.0
2019-01-09,165.0
2019-01-10,112.0
2019-01-11,148.0
2019-01-12,44.0
2019-01-13,19.0
2019-01-14,73.0
2019-01-15,124.0
2019-01-16,150.0
2019-01-17,181.0
2019-01-18,155.0
2019-01-19,42.0
2019-01-20,29.0
2019-01-21,66.0
2019-01-22,107.0
2019-01-23,143.0
2019-01-24,117.0
2019-01-25,117.0
2019-01-26,55.0
2019-01-27,25.0
2019-01-28,133.0
2019-01-29,191.0
2019-01-30,118.0
2019-01-31,120.0
2019-02-01,174.0
2019-02-02,46.0
2019-02-03,32.0
2019-02-04,110.0
2019-02-05,156.0
2019-02-06,146.0
2019-02-07,174.0
2019-02-08,241.0
2019-02-09,71.0
2019-02-10,44.0
2019-02-11,125.0
2019-02-12,166.0
2019-02-13,121.0
2019-02-14,128.0
2019-02-15,165.0
2019-02-16,95.0
2019-02-17,53.0
2019-02-18,98.0
2019-02-19,182.0
2019-02-20,140.0
2019-02-21,159.0
2019-02-22,283.0
2019-02-23,78.0
2019-02-24,52.0
2019-02-25,114.0
2019-02-26,205.0
2019-02-27,195.0
2019-02-28,197.0
2019-03-01,251.0
2019-03-02,71.0
2019-03-03,74.0
2019-03-04,192.0
2019-03-05,177.0
2019-03-06,177.0
2019-03-07,184.0
2019-03-08,210.0
2019-03-09,97.0
2019-03-10,83.0
2019-03-11,174.0
2019-03-12,184.0
2019-03-13,198.0
2019-03-14,195.0
2019-03-15,215.0
2019-03-16,79.0
2019-03-17,41.0
2019-03-18,226.0
2019-03-19,200.0
2019-03-20,184.0
2019-03-21,188.0
2019-03-22,219.0
2019-03-23,56.0
2019-03-24,77.0
2019-03-25,213.0
2019-03-26,214.0
2019-03-27,218.0
2019-03-28,189.0
2019-03-29,265.0
2019-03-30,82.0
2019-03-31,73.0
2019-04-01,151.0
2019-04-02,244.0
2019-04-03,238.0
2019-04-04,217.0
2019-04-05,184.0
2019-04-06,103.0
2019-04-07,90.0
2019-04-08,249.0
2019-04-09,175.0
2019-04-10,159.0
2019-04-11,186.0
2019-04-12,195.0
2019-04-13,99.0
2019-04-14,44.0
2019-04-15,165.0
2019-04-16,151.0
2019-04-17,188.0
2019-04-18,177.0
2019-04-19,162.0
2019-04-20,85.0
2019-04-21,59.0
2019-04-22,188.0
2019-04-23,216.0
2019-04-24,192.0
2019-04-25,227.0
2019-04-26,257.0
2019-04-27,72.0
2019-04-28,67.0
2019-04-29,205.0
2019-04-30,150.0
2019-05-01,183.0
2019-05-02,130.0
