date,IssueComment
2015-08-16,24.0
2015-08-17,92.0
2015-08-18,38.0
2015-08-19,22.0
2015-08-20,39.0
2015-08-21,36.0
2015-08-22,21.0
2015-08-23,26.0
2015-08-24,29.0
2015-08-25,43.0
2015-08-26,55.0
2015-08-27,121.0
2015-08-28,50.0
2015-08-29,16.0
2015-08-30,51.0
2015-08-31,59.0
2015-09-01,55.0
2015-09-02,50.0
2015-09-03,53.0
2015-09-04,49.0
2015-09-05,33.0
2015-09-06,49.0
2015-09-07,80.0
2015-09-08,107.0
2015-09-09,69.0
2015-09-10,103.0
2015-09-11,50.0
2015-09-12,37.0
2015-09-13,248.0
2015-09-14,175.0
2015-09-15,200.0
2015-09-16,165.0
2015-09-17,198.0
2015-09-18,196.0
2015-09-19,75.0
2015-09-20,102.0
2015-09-21,100.0
2015-09-22,165.0
2015-09-23,133.0
2015-09-24,167.0
2015-09-25,94.0
2015-09-26,69.0
2015-09-27,50.0
2015-09-28,151.0
2015-09-29,204.0
2015-09-30,143.0
2015-10-01,216.0
2015-10-02,148.0
2015-10-03,65.0
2015-10-04,48.0
2015-10-05,93.0
2015-10-06,98.0
2015-10-07,84.0
2015-10-08,105.0
2015-10-09,133.0
2015-10-10,74.0
2015-10-11,84.0
2015-10-12,104.0
2015-10-13,183.0
2015-10-14,157.0
2015-10-15,128.0
2015-10-16,125.0
2015-10-17,46.0
2015-10-18,71.0
2015-10-19,180.0
2015-10-20,175.0
2015-10-21,143.0
2015-10-22,134.0
2015-10-23,166.0
2015-10-24,83.0
2015-10-25,56.0
2015-10-26,123.0
2015-10-27,216.0
2015-10-28,149.0
2015-10-29,117.0
2015-10-30,144.0
2015-10-31,38.0
2015-11-01,55.0
2015-11-02,101.0
2015-11-03,112.0
2015-11-04,172.0
2015-11-05,114.0
2015-11-06,169.0
2015-11-07,124.0
2015-11-08,46.0
2015-11-09,163.0
2015-11-10,184.0
2015-11-11,161.0
2015-11-12,163.0
2015-11-13,125.0
2015-11-14,48.0
2015-11-15,75.0
2015-11-16,80.0
2015-11-17,188.0
2015-11-18,141.0
2015-11-19,232.0
2015-11-20,142.0
2015-11-21,49.0
2015-11-22,66.0
2015-11-23,147.0
2015-11-24,200.0
2015-11-25,201.0
2015-11-26,192.0
2015-11-27,130.0
2015-11-28,49.0
2015-11-29,79.0
2015-11-30,211.0
2015-12-01,188.0
2015-12-02,254.0
2015-12-03,259.0
2015-12-04,135.0
2015-12-05,86.0
2015-12-06,81.0
2015-12-07,163.0
2015-12-08,174.0
2015-12-09,213.0
2015-12-10,180.0
2015-12-11,119.0
2015-12-12,134.0
2015-12-13,128.0
2015-12-14,149.0
2015-12-15,200.0
2015-12-16,164.0
2015-12-17,155.0
2015-12-18,96.0
2015-12-19,93.0
2015-12-20,78.0
2015-12-21,145.0
2015-12-22,284.0
2015-12-23,130.0
2015-12-24,229.0
2015-12-25,71.0
2015-12-26,47.0
2015-12-27,75.0
2015-12-28,159.0
2015-12-29,213.0
2015-12-30,193.0
2015-12-31,88.0
2016-01-01,104.0
2016-01-02,167.0
2016-01-03,169.0
2016-01-04,174.0
2016-01-05,175.0
2016-01-06,279.0
2016-01-07,244.0
2016-01-08,130.0
2016-01-09,100.0
2016-01-10,88.0
2016-01-11,139.0
2016-01-12,148.0
2016-01-13,102.0
2016-01-14,176.0
2016-01-15,195.0
2016-01-16,71.0
2016-01-17,68.0
2016-01-18,171.0
2016-01-19,229.0
2016-01-20,214.0
2016-01-21,216.0
2016-01-22,170.0
2016-01-23,76.0
2016-01-24,106.0
2016-01-25,194.0
2016-01-26,166.0
2016-01-27,154.0
2016-01-28,118.0
2016-01-29,180.0
2016-01-30,69.0
2016-01-31,80.0
2016-02-01,169.0
2016-02-02,153.0
2016-02-03,150.0
2016-02-04,186.0
2016-02-05,203.0
2016-02-06,73.0
2016-02-07,67.0
2016-02-08,200.0
2016-02-09,204.0
2016-02-10,215.0
2016-02-11,222.0
2016-02-12,177.0
2016-02-13,99.0
2016-02-14,92.0
2016-02-15,167.0
2016-02-16,172.0
2016-02-17,226.0
2016-02-18,152.0
2016-02-19,151.0
2016-02-20,55.0
2016-02-21,95.0
2016-02-22,174.0
2016-02-23,124.0
2016-02-24,172.0
2016-02-25,197.0
2016-02-26,187.0
2016-02-27,80.0
2016-02-28,62.0
2016-02-29,130.0
2016-03-01,145.0
2016-03-02,175.0
2016-03-03,254.0
2016-03-04,221.0
2016-03-05,70.0
2016-03-06,173.0
2016-03-07,242.0
2016-03-08,247.0
2016-03-09,181.0
2016-03-10,204.0
2016-03-11,137.0
2016-03-12,91.0
2016-03-13,74.0
2016-03-14,222.0
2016-03-15,229.0
2016-03-16,262.0
2016-03-17,165.0
2016-03-18,161.0
2016-03-19,87.0
2016-03-20,696.0
2016-03-21,299.0
2016-03-22,257.0
2016-03-23,183.0
2016-03-24,179.0
2016-03-25,141.0
2016-03-26,90.0
2016-03-27,65.0
2016-03-28,71.0
2016-03-29,203.0
2016-03-30,157.0
2016-03-31,201.0
2016-04-01,168.0
2016-04-02,52.0
2016-04-03,35.0
2016-04-04,119.0
2016-04-05,164.0
2016-04-06,145.0
2016-04-07,189.0
2016-04-08,182.0
2016-04-09,62.0
2016-04-10,307.0
2016-04-11,213.0
2016-04-12,235.0
2016-04-13,147.0
2016-04-14,150.0
2016-04-15,155.0
2016-04-16,103.0
2016-04-17,64.0
2016-04-18,139.0
2016-04-19,243.0
2016-04-20,175.0
2016-04-21,208.0
2016-04-22,243.0
2016-04-23,129.0
2016-04-24,135.0
2016-04-25,195.0
2016-04-26,188.0
2016-04-27,142.0
2016-04-28,113.0
2016-04-29,289.0
2016-04-30,73.0
2016-05-01,65.0
2016-05-02,113.0
2016-05-03,150.0
2016-05-04,197.0
2016-05-05,131.0
2016-05-06,139.0
2016-05-07,73.0
2016-05-08,69.0
2016-05-09,154.0
2016-05-10,108.0
2016-05-11,164.0
2016-05-12,134.0
2016-05-13,146.0
2016-05-14,36.0
2016-05-15,40.0
2016-05-16,158.0
2016-05-17,186.0
2016-05-18,134.0
2016-05-19,124.0
2016-05-20,174.0
2016-05-21,59.0
2016-05-22,32.0
2016-05-23,208.0
2016-05-24,118.0
2016-05-25,202.0
2016-05-26,148.0
2016-05-27,110.0
2016-05-28,63.0
2016-05-29,79.0
2016-05-30,81.0
2016-05-31,170.0
2016-06-01,182.0
2016-06-02,159.0
2016-06-03,176.0
2016-06-04,105.0
2016-06-05,64.0
2016-06-06,126.0
2016-06-07,181.0
2016-06-08,143.0
2016-06-09,98.0
2016-06-10,168.0
2016-06-11,53.0
2016-06-12,56.0
2016-06-13,86.0
2016-06-14,156.0
2016-06-15,105.0
2016-06-16,107.0
2016-06-17,155.0
2016-06-18,74.0
2016-06-19,59.0
2016-06-20,186.0
2016-06-21,220.0
2016-06-22,231.0
2016-06-23,269.0
2016-06-24,179.0
2016-06-25,61.0
2016-06-26,57.0
2016-06-27,113.0
2016-06-28,133.0
2016-06-29,117.0
2016-06-30,118.0
2016-07-01,95.0
2016-07-02,40.0
2016-07-03,39.0
2016-07-04,99.0
2016-07-05,139.0
2016-07-06,176.0
2016-07-07,131.0
2016-07-08,115.0
2016-07-09,44.0
2016-07-10,67.0
2016-07-11,160.0
2016-07-12,143.0
2016-07-13,168.0
2016-07-14,244.0
2016-07-15,197.0
2016-07-16,98.0
2016-07-17,52.0
2016-07-18,162.0
2016-07-19,151.0
2016-07-20,150.0
2016-07-21,103.0
2016-07-22,134.0
2016-07-23,57.0
2016-07-24,36.0
2016-07-25,160.0
2016-07-26,101.0
2016-07-27,170.0
2016-07-28,143.0
2016-07-29,349.0
2016-07-30,80.0
2016-07-31,92.0
2016-08-01,181.0
2016-08-02,177.0
2016-08-03,262.0
2016-08-04,184.0
2016-08-05,168.0
2016-08-06,74.0
2016-08-07,68.0
2016-08-08,152.0
2016-08-09,147.0
2016-08-10,127.0
2016-08-11,119.0
2016-08-12,106.0
2016-08-13,61.0
2016-08-14,41.0
2016-08-15,173.0
2016-08-16,166.0
2016-08-17,133.0
2016-08-18,113.0
2016-08-19,95.0
2016-08-20,53.0
2016-08-21,97.0
2016-08-22,134.0
2016-08-23,154.0
2016-08-24,179.0
2016-08-25,181.0
2016-08-26,108.0
2016-08-27,50.0
2016-08-28,46.0
2016-08-29,118.0
2016-08-30,128.0
2016-08-31,122.0
2016-09-01,97.0
2016-09-02,113.0
2016-09-03,48.0
2016-09-04,45.0
2016-09-05,131.0
2016-09-06,214.0
2016-09-07,157.0
2016-09-08,196.0
2016-09-09,267.0
2016-09-10,50.0
2016-09-11,33.0
2016-09-12,151.0
2016-09-13,158.0
2016-09-14,160.0
2016-09-15,170.0
2016-09-16,138.0
2016-09-17,70.0
2016-09-18,65.0
2016-09-19,182.0
2016-09-20,136.0
2016-09-21,181.0
2016-09-22,115.0
2016-09-23,202.0
2016-09-24,81.0
2016-09-25,60.0
2016-09-26,154.0
2016-09-27,95.0
2016-09-28,162.0
2016-09-29,136.0
2016-09-30,92.0
2016-10-01,58.0
2016-10-02,48.0
2016-10-03,109.0
2016-10-04,108.0
2016-10-05,126.0
2016-10-06,92.0
2016-10-07,119.0
2016-10-08,78.0
2016-10-09,37.0
2016-10-10,136.0
2016-10-11,115.0
2016-10-12,125.0
2016-10-13,136.0
2016-10-14,112.0
2016-10-15,48.0
2016-10-16,105.0
2016-10-17,89.0
2016-10-18,154.0
2016-10-19,185.0
2016-10-20,182.0
2016-10-21,179.0
2016-10-22,30.0
2016-10-23,37.0
2016-10-24,133.0
2016-10-25,166.0
2016-10-26,229.0
2016-10-27,457.0
2016-10-28,153.0
2016-10-29,97.0
2016-10-30,55.0
2016-10-31,174.0
2016-11-01,127.0
2016-11-02,188.0
2016-11-03,113.0
2016-11-04,115.0
2016-11-05,45.0
2016-11-06,75.0
2016-11-07,190.0
2016-11-08,121.0
2016-11-09,92.0
2016-11-10,179.0
2016-11-11,237.0
2016-11-12,44.0
2016-11-13,68.0
2016-11-14,834.0
2016-11-15,153.0
2016-11-16,203.0
2016-11-17,141.0
2016-11-18,61.0
2016-11-19,44.0
2016-11-20,46.0
2016-11-21,96.0
2016-11-22,179.0
2016-11-23,253.0
2016-11-24,126.0
2016-11-25,98.0
2016-11-26,59.0
2016-11-27,69.0
2016-11-28,143.0
2016-11-29,151.0
2016-11-30,245.0
2016-12-01,178.0
2016-12-02,116.0
2016-12-03,70.0
2016-12-04,72.0
2016-12-05,101.0
2016-12-06,90.0
2016-12-07,132.0
2016-12-08,132.0
2016-12-09,140.0
2016-12-10,36.0
2016-12-11,54.0
2016-12-12,110.0
2016-12-13,95.0
2016-12-14,138.0
2016-12-15,378.0
2016-12-16,173.0
2016-12-17,76.0
2016-12-18,37.0
2016-12-19,102.0
2016-12-20,109.0
2016-12-21,75.0
2016-12-22,82.0
2016-12-23,43.0
2016-12-24,44.0
2016-12-25,32.0
2016-12-26,35.0
2016-12-27,51.0
2016-12-28,56.0
2016-12-29,70.0
2016-12-30,51.0
2016-12-31,27.0
2017-01-01,10.0
2017-01-02,51.0
2017-01-03,75.0
2017-01-04,97.0
2017-01-05,85.0
2017-01-06,96.0
2017-01-07,47.0
2017-01-08,37.0
2017-01-09,119.0
2017-01-10,127.0
2017-01-11,121.0
2017-01-12,127.0
2017-01-13,84.0
2017-01-14,66.0
2017-01-15,24.0
2017-01-16,70.0
2017-01-17,87.0
2017-01-18,102.0
2017-01-19,171.0
2017-01-20,109.0
2017-01-21,60.0
2017-01-22,29.0
2017-01-23,147.0
2017-01-24,119.0
2017-01-25,98.0
2017-01-26,77.0
2017-01-27,70.0
2017-01-28,30.0
2017-01-29,34.0
2017-01-30,89.0
2017-01-31,124.0
2017-02-01,130.0
2017-02-02,120.0
2017-02-03,103.0
2017-02-04,73.0
2017-02-05,37.0
2017-02-06,93.0
2017-02-07,118.0
2017-02-08,157.0
2017-02-09,200.0
2017-02-10,165.0
2017-02-11,50.0
2017-02-12,25.0
2017-02-13,97.0
2017-02-14,95.0
2017-02-15,87.0
2017-02-16,103.0
2017-02-17,89.0
2017-02-18,47.0
2017-02-19,48.0
2017-02-20,118.0
2017-02-21,150.0
2017-02-22,138.0
2017-02-23,188.0
2017-02-24,102.0
2017-02-25,51.0
2017-02-26,36.0
2017-02-27,120.0
2017-02-28,115.0
2017-03-01,120.0
2017-03-02,109.0
2017-03-03,128.0
2017-03-04,68.0
2017-03-05,48.0
2017-03-06,200.0
2017-03-07,109.0
2017-03-08,347.0
2017-03-09,133.0
2017-03-10,124.0
2017-03-11,40.0
2017-03-12,39.0
2017-03-13,103.0
2017-03-14,174.0
2017-03-15,147.0
2017-03-16,139.0
2017-03-17,124.0
2017-03-18,49.0
2017-03-19,17.0
2017-03-20,124.0
2017-03-21,145.0
2017-03-22,123.0
2017-03-23,134.0
2017-03-24,83.0
2017-03-25,38.0
2017-03-26,30.0
2017-03-27,69.0
2017-03-28,102.0
2017-03-29,111.0
2017-03-30,134.0
2017-03-31,144.0
2017-04-01,37.0
2017-04-02,20.0
2017-04-03,145.0
2017-04-04,123.0
2017-04-05,154.0
2017-04-06,117.0
2017-04-07,123.0
2017-04-08,34.0
2017-04-09,39.0
2017-04-10,104.0
2017-04-11,92.0
2017-04-12,86.0
2017-04-13,107.0
2017-04-14,64.0
2017-04-15,39.0
2017-04-16,36.0
2017-04-17,68.0
2017-04-18,100.0
2017-04-19,98.0
2017-04-20,120.0
2017-04-21,81.0
2017-04-22,26.0
2017-04-23,29.0
2017-04-24,72.0
2017-04-25,123.0
2017-04-26,88.0
2017-04-27,140.0
2017-04-28,84.0
2017-04-29,41.0
2017-04-30,28.0
2017-05-01,48.0
2017-05-02,120.0
2017-05-03,117.0
2017-05-04,105.0
2017-05-05,75.0
2017-05-06,64.0
2017-05-07,48.0
2017-05-08,72.0
2017-05-09,119.0
2017-05-10,81.0
2017-05-11,104.0
2017-05-12,92.0
2017-05-13,34.0
2017-05-14,35.0
2017-05-15,129.0
2017-05-16,121.0
2017-05-17,94.0
2017-05-18,96.0
2017-05-19,124.0
2017-05-20,44.0
2017-05-21,31.0
2017-05-22,115.0
2017-05-23,133.0
2017-05-24,116.0
2017-05-25,490.0
2017-05-26,120.0
2017-05-27,74.0
2017-05-28,57.0
2017-05-29,107.0
2017-05-30,134.0
2017-05-31,160.0
2017-06-01,126.0
2017-06-02,84.0
2017-06-03,25.0
2017-06-04,22.0
2017-06-05,55.0
2017-06-06,127.0
2017-06-07,114.0
2017-06-08,201.0
2017-06-09,132.0
2017-06-10,52.0
2017-06-11,42.0
2017-06-12,128.0
2017-06-13,127.0
2017-06-14,116.0
2017-06-15,141.0
2017-06-16,116.0
2017-06-17,43.0
2017-06-18,35.0
2017-06-19,116.0
2017-06-20,164.0
2017-06-21,110.0
2017-06-22,135.0
2017-06-23,102.0
2017-06-24,43.0
2017-06-25,38.0
2017-06-26,77.0
2017-06-27,114.0
2017-06-28,90.0
2017-06-29,98.0
2017-06-30,78.0
2017-07-01,23.0
2017-07-02,33.0
2017-07-03,61.0
2017-07-04,85.0
2017-07-05,105.0
2017-07-06,187.0
2017-07-07,166.0
2017-07-08,47.0
2017-07-09,31.0
2017-07-10,155.0
2017-07-11,131.0
2017-07-12,168.0
2017-07-13,120.0
2017-07-14,97.0
2017-07-15,42.0
2017-07-16,49.0
2017-07-17,133.0
2017-07-18,125.0
2017-07-19,114.0
2017-07-20,461.0
2017-07-21,130.0
2017-07-22,37.0
2017-07-23,61.0
2017-07-24,134.0
2017-07-25,316.0
2017-07-26,200.0
2017-07-27,108.0
2017-07-28,143.0
2017-07-29,34.0
2017-07-30,48.0
2017-07-31,173.0
2017-08-01,113.0
2017-08-02,157.0
2017-08-03,151.0
2017-08-04,157.0
2017-08-05,26.0
2017-08-06,37.0
2017-08-07,86.0
2017-08-08,106.0
2017-08-09,108.0
2017-08-10,74.0
2017-08-11,75.0
2017-08-12,30.0
2017-08-13,26.0
2017-08-14,70.0
2017-08-15,89.0
2017-08-16,197.0
2017-08-17,136.0
2017-08-18,111.0
2017-08-19,61.0
2017-08-20,46.0
2017-08-21,136.0
2017-08-22,112.0
2017-08-23,137.0
2017-08-24,168.0
2017-08-25,136.0
2017-08-26,34.0
2017-08-27,44.0
2017-08-28,100.0
2017-08-29,104.0
2017-08-30,110.0
2017-08-31,111.0
2017-09-01,135.0
2017-09-02,61.0
2017-09-03,72.0
2017-09-04,151.0
2017-09-05,180.0
2017-09-06,98.0
2017-09-07,151.0
2017-09-08,131.0
2017-09-09,63.0
2017-09-10,38.0
2017-09-11,114.0
2017-09-12,111.0
2017-09-13,99.0
2017-09-14,116.0
2017-09-15,74.0
2017-09-16,27.0
2017-09-17,48.0
2017-09-18,103.0
2017-09-19,89.0
2017-09-20,88.0
2017-09-21,235.0
2017-09-22,98.0
2017-09-23,48.0
2017-09-24,39.0
2017-09-25,59.0
2017-09-26,105.0
2017-09-27,104.0
2017-09-28,85.0
2017-09-29,78.0
2017-09-30,34.0
2017-10-01,24.0
2017-10-02,71.0
2017-10-03,78.0
2017-10-04,112.0
2017-10-05,136.0
2017-10-06,74.0
2017-10-07,64.0
2017-10-08,35.0
2017-10-09,228.0
2017-10-10,399.0
2017-10-11,137.0
2017-10-12,105.0
2017-10-13,167.0
2017-10-14,61.0
2017-10-15,69.0
2017-10-16,91.0
2017-10-17,134.0
2017-10-18,104.0
2017-10-19,118.0
2017-10-20,96.0
2017-10-21,48.0
2017-10-22,43.0
2017-10-23,91.0
2017-10-24,90.0
2017-10-25,76.0
2017-10-26,104.0
2017-10-27,111.0
2017-10-28,60.0
2017-10-29,49.0
2017-10-30,111.0
2017-10-31,107.0
2017-11-01,88.0
2017-11-02,99.0
2017-11-03,85.0
2017-11-04,83.0
2017-11-05,51.0
2017-11-06,93.0
2017-11-07,155.0
2017-11-08,116.0
2017-11-09,112.0
2017-11-10,79.0
2017-11-11,37.0
2017-11-12,35.0
2017-11-13,110.0
2017-11-14,83.0
2017-11-15,118.0
2017-11-16,108.0
2017-11-17,100.0
2017-11-18,48.0
2017-11-19,42.0
2017-11-20,113.0
2017-11-21,107.0
2017-11-22,100.0
2017-11-23,89.0
2017-11-24,62.0
2017-11-25,44.0
2017-11-26,43.0
2017-11-27,103.0
2017-11-28,124.0
2017-11-29,105.0
2017-11-30,89.0
2017-12-01,85.0
2017-12-02,47.0
2017-12-03,45.0
2017-12-04,100.0
2017-12-05,119.0
2017-12-06,99.0
2017-12-07,103.0
2017-12-08,105.0
2017-12-09,48.0
2017-12-10,44.0
2017-12-11,73.0
2017-12-12,99.0
2017-12-13,102.0
2017-12-14,88.0
2017-12-15,95.0
2017-12-16,42.0
2017-12-17,50.0
2017-12-18,89.0
2017-12-19,100.0
2017-12-20,114.0
2017-12-21,92.0
2017-12-22,79.0
2017-12-23,46.0
2017-12-24,32.0
2017-12-25,67.0
2017-12-26,67.0
2017-12-27,90.0
2017-12-28,79.0
2017-12-29,88.0
2017-12-30,50.0
2017-12-31,45.0
2018-01-01,29.0
2018-01-02,76.0
2018-01-03,96.0
2018-01-04,103.0
2018-01-05,73.0
2018-01-06,71.0
2018-01-07,33.0
2018-01-08,83.0
2018-01-09,140.0
2018-01-10,103.0
2018-01-11,130.0
2018-01-12,100.0
2018-01-13,80.0
2018-01-14,59.0
2018-01-15,117.0
2018-01-16,104.0
2018-01-17,115.0
2018-01-18,118.0
2018-01-19,117.0
2018-01-20,67.0
2018-01-21,44.0
2018-01-22,88.0
2018-01-23,112.0
2018-01-24,99.0
2018-01-25,124.0
2018-01-26,134.0
2018-01-27,75.0
2018-01-28,45.0
2018-01-29,118.0
2018-01-30,106.0
2018-01-31,106.0
2018-02-01,81.0
2018-02-02,79.0
2018-02-03,44.0
2018-02-04,44.0
2018-02-05,80.0
2018-02-06,96.0
2018-02-07,105.0
2018-02-08,136.0
2018-02-09,131.0
2018-02-10,34.0
2018-02-11,45.0
2018-02-12,102.0
2018-02-13,134.0
2018-02-14,127.0
2018-02-15,112.0
2018-02-16,92.0
2018-02-17,59.0
2018-02-18,52.0
2018-02-19,65.0
2018-02-20,75.0
2018-02-21,77.0
2018-02-22,111.0
2018-02-23,86.0
2018-02-24,296.0
2018-02-25,33.0
2018-02-26,118.0
2018-02-27,145.0
2018-02-28,117.0
2018-03-01,123.0
2018-03-02,95.0
2018-03-03,72.0
2018-03-04,52.0
2018-03-05,191.0
2018-03-06,124.0
2018-03-07,142.0
2018-03-08,124.0
2018-03-09,153.0
2018-03-10,73.0
2018-03-11,35.0
2018-03-12,128.0
2018-03-13,165.0
2018-03-14,171.0
2018-03-15,125.0
2018-03-16,155.0
2018-03-17,46.0
2018-03-18,50.0
2018-03-19,108.0
2018-03-20,143.0
2018-03-21,241.0
2018-03-22,183.0
2018-03-23,111.0
2018-03-24,66.0
2018-03-25,53.0
2018-03-26,109.0
2018-03-27,110.0
2018-03-28,91.0
2018-03-29,57.0
2018-03-30,50.0
2018-03-31,34.0
2018-04-01,48.0
2018-04-02,94.0
2018-04-03,118.0
2018-04-04,163.0
2018-04-05,84.0
2018-04-06,139.0
2018-04-07,41.0
2018-04-08,56.0
2018-04-09,132.0
2018-04-10,118.0
2018-04-11,119.0
2018-04-12,105.0
2018-04-13,81.0
2018-04-14,55.0
2018-04-15,40.0
2018-04-16,108.0
2018-04-17,85.0
2018-04-18,111.0
2018-04-19,103.0
2018-04-20,109.0
2018-04-21,65.0
2018-04-22,59.0
2018-04-23,100.0
2018-04-24,97.0
2018-04-25,103.0
2018-04-26,87.0
2018-04-27,70.0
2018-04-28,27.0
2018-04-29,45.0
2018-04-30,57.0
2018-05-01,75.0
2018-05-02,77.0
2018-05-03,75.0
2018-05-04,80.0
2018-05-05,53.0
2018-05-06,37.0
2018-05-07,109.0
2018-05-08,95.0
2018-05-09,79.0
2018-05-10,81.0
2018-05-11,69.0
2018-05-12,42.0
2018-05-13,30.0
2018-05-14,91.0
2018-05-15,249.0
2018-05-16,237.0
2018-05-17,143.0
2018-05-18,131.0
2018-05-19,38.0
2018-05-20,29.0
2018-05-21,69.0
2018-05-22,79.0
2018-05-23,103.0
2018-05-24,123.0
2018-05-25,104.0
2018-05-26,27.0
2018-05-27,31.0
2018-05-28,58.0
2018-05-29,101.0
2018-05-30,71.0
2018-05-31,95.0
2018-06-01,80.0
2018-06-02,24.0
2018-06-03,20.0
2018-06-04,64.0
2018-06-05,74.0
2018-06-06,79.0
2018-06-07,101.0
2018-06-08,61.0
2018-06-09,54.0
2018-06-10,47.0
2018-06-11,115.0
2018-06-12,139.0
2018-06-13,107.0
2018-06-14,109.0
2018-06-15,103.0
2018-06-16,50.0
2018-06-17,78.0
2018-06-18,92.0
2018-06-19,80.0
2018-06-20,109.0
2018-06-21,88.0
2018-06-22,82.0
2018-06-23,31.0
2018-06-24,31.0
2018-06-25,85.0
2018-06-26,109.0
2018-06-27,149.0
2018-06-28,122.0
2018-06-29,100.0
2018-06-30,52.0
2018-07-01,36.0
2018-07-02,106.0
2018-07-03,82.0
2018-07-04,114.0
2018-07-05,137.0
2018-07-06,90.0
2018-07-07,43.0
2018-07-08,26.0
2018-07-09,108.0
2018-07-10,102.0
2018-07-11,100.0
2018-07-12,125.0
2018-07-13,108.0
2018-07-14,45.0
2018-07-15,68.0
2018-07-16,133.0
2018-07-17,169.0
2018-07-18,139.0
2018-07-19,116.0
2018-07-20,100.0
2018-07-21,48.0
2018-07-22,25.0
2018-07-23,85.0
2018-07-24,107.0
2018-07-25,92.0
2018-07-26,78.0
2018-07-27,70.0
2018-07-28,34.0
2018-07-29,33.0
2018-07-30,89.0
2018-07-31,118.0
2018-08-01,90.0
2018-08-02,107.0
2018-08-03,93.0
2018-08-04,32.0
2018-08-05,28.0
2018-08-06,61.0
2018-08-07,58.0
2018-08-08,95.0
2018-08-09,116.0
2018-08-10,73.0
2018-08-11,37.0
2018-08-12,38.0
2018-08-13,101.0
2018-08-14,60.0
2018-08-15,40.0
2018-08-16,93.0
2018-08-17,117.0
2018-08-18,52.0
2018-08-19,58.0
2018-08-20,109.0
2018-08-21,93.0
2018-08-22,103.0
2018-08-23,108.0
2018-08-24,76.0
2018-08-25,44.0
2018-08-26,41.0
2018-08-27,59.0
2018-08-28,113.0
2018-08-29,86.0
2018-08-30,83.0
2018-08-31,82.0
2018-09-01,21.0
2018-09-02,18.0
2018-09-03,39.0
2018-09-04,56.0
2018-09-05,81.0
2018-09-06,107.0
2018-09-07,83.0
2018-09-08,42.0
2018-09-09,26.0
2018-09-10,111.0
2018-09-11,85.0
2018-09-12,108.0
2018-09-13,117.0
2018-09-14,84.0
2018-09-15,42.0
2018-09-16,31.0
