date,ReviewComment
2016-07-23,27.0
2016-07-24,29.0
2016-07-25,155.0
2016-07-26,126.0
2016-07-27,162.0
2016-07-28,134.0
2016-07-29,216.0
2016-07-30,32.0
2016-07-31,14.0
2016-08-01,141.0
2016-08-02,347.0
2016-08-03,324.0
2016-08-04,304.0
2016-08-05,286.0
2016-08-06,52.0
2016-08-07,82.0
2016-08-08,207.0
2016-08-09,324.0
2016-08-10,249.0
2016-08-11,341.0
2016-08-12,151.0
2016-08-13,58.0
2016-08-14,54.0
2016-08-15,173.0
2016-08-16,314.0
2016-08-17,336.0
2016-08-18,387.0
2016-08-19,353.0
2016-08-20,127.0
2016-08-21,51.0
2016-08-22,341.0
2016-08-23,227.0
2016-08-24,146.0
2016-08-25,216.0
2016-08-26,144.0
2016-08-27,30.0
2016-08-28,1.0
2016-08-29,65.0
2016-08-30,193.0
2016-08-31,247.0
2016-09-01,171.0
2016-09-02,118.0
2016-09-03,9.0
2016-09-04,3.0
2016-09-05,44.0
2016-09-06,172.0
2016-09-07,531.0
2016-09-08,234.0
2016-09-09,95.0
2016-09-10,38.0
2016-09-11,1.0
2016-09-12,116.0
2016-09-13,205.0
2016-09-14,157.0
2016-09-15,138.0
2016-09-16,138.0
2016-09-17,22.0
2016-09-18,13.0
2016-09-19,139.0
2016-09-20,196.0
2016-09-21,151.0
2016-09-22,193.0
2016-09-23,189.0
2016-09-24,101.0
2016-09-25,14.0
2016-09-26,139.0
2016-09-27,247.0
2016-09-28,155.0
2016-09-29,145.0
2016-09-30,147.0
2016-10-01,31.0
2016-10-02,2.0
2016-10-03,161.0
2016-10-04,136.0
2016-10-05,111.0
2016-10-06,115.0
2016-10-07,161.0
2016-10-08,38.0
2016-10-09,19.0
2016-10-10,150.0
2016-10-11,202.0
2016-10-12,216.0
2016-10-13,166.0
2016-10-14,174.0
2016-10-15,57.0
2016-10-16,13.0
2016-10-17,164.0
2016-10-18,198.0
2016-10-19,183.0
2016-10-20,158.0
2016-10-21,113.0
2016-10-22,32.0
2016-10-23,11.0
2016-10-24,184.0
2016-10-25,210.0
2016-10-26,161.0
2016-10-27,255.0
2016-10-28,178.0
2016-10-29,18.0
2016-10-30,7.0
2016-10-31,264.0
2016-11-01,165.0
2016-11-02,258.0
2016-11-03,249.0
2016-11-04,217.0
2016-11-05,38.0
2016-11-06,72.0
2016-11-07,179.0
2016-11-08,103.0
2016-11-09,88.0
2016-11-10,79.0
2016-11-11,128.0
2016-11-12,22.0
2016-11-13,2.0
2016-11-14,72.0
2016-11-15,164.0
2016-11-16,156.0
2016-11-17,72.0
2016-11-18,220.0
2016-11-19,34.0
2016-11-20,10.0
2016-11-21,166.0
2016-11-22,120.0
2016-11-23,103.0
2016-11-24,20.0
2016-11-25,21.0
2016-11-26,3.0
2016-11-27,1.0
2016-11-28,107.0
2016-11-29,165.0
2016-11-30,167.0
2016-12-01,116.0
2016-12-02,161.0
2016-12-03,27.0
2016-12-04,8.0
2016-12-05,172.0
2016-12-06,145.0
2016-12-07,83.0
2016-12-08,156.0
2016-12-09,119.0
2016-12-10,24.0
2016-12-11,9.0
2016-12-12,141.0
2016-12-13,157.0
2016-12-14,82.0
2016-12-15,102.0
2016-12-16,184.0
2016-12-17,25.0
2016-12-18,17.0
2016-12-19,109.0
2016-12-20,89.0
2016-12-21,84.0
2016-12-22,158.0
2016-12-23,31.0
2016-12-24,8.0
2016-12-25,1.0
2016-12-26,4.0
2016-12-27,54.0
2016-12-28,33.0
2016-12-29,45.0
2016-12-30,26.0
2016-12-31,1.0
2017-01-01,5.0
2017-01-02,18.0
2017-01-03,166.0
2017-01-04,182.0
2017-01-05,81.0
2017-01-06,118.0
2017-01-07,56.0
2017-01-08,14.0
2017-01-09,144.0
2017-01-10,109.0
2017-01-11,141.0
2017-01-12,82.0
2017-01-13,76.0
2017-01-14,36.0
2017-01-15,31.0
2017-01-16,129.0
2017-01-17,171.0
2017-01-18,245.0
2017-01-19,223.0
2017-01-20,230.0
2017-01-21,10.0
2017-01-22,19.0
2017-01-23,141.0
2017-01-24,125.0
2017-01-25,205.0
2017-01-26,217.0
2017-01-27,143.0
2017-01-28,46.0
2017-01-29,4.0
2017-01-30,156.0
2017-01-31,184.0
2017-02-01,176.0
2017-02-02,180.0
2017-02-03,206.0
2017-02-04,81.0
2017-02-05,38.0
2017-02-06,186.0
2017-02-07,209.0
2017-02-08,284.0
2017-02-09,224.0
2017-02-10,184.0
2017-02-11,55.0
2017-02-12,25.0
2017-02-13,187.0
2017-02-14,238.0
2017-02-15,324.0
2017-02-16,167.0
2017-02-17,180.0
2017-02-18,81.0
2017-02-19,15.0
2017-02-20,186.0
2017-02-21,237.0
2017-02-22,345.0
2017-02-23,269.0
2017-02-24,381.0
2017-02-25,94.0
2017-02-26,54.0
2017-02-27,332.0
2017-02-28,248.0
2017-03-01,201.0
2017-03-02,161.0
2017-03-03,114.0
2017-03-04,18.0
2017-03-05,6.0
2017-03-06,68.0
2017-03-07,157.0
2017-03-08,140.0
2017-03-09,136.0
2017-03-10,73.0
2017-03-11,31.0
2017-03-12,36.0
2017-03-13,114.0
2017-03-14,119.0
2017-03-15,109.0
2017-03-16,143.0
2017-03-17,100.0
2017-03-18,13.0
2017-03-19,18.0
2017-03-20,80.0
2017-03-21,96.0
2017-03-22,95.0
2017-03-23,110.0
2017-03-24,163.0
2017-03-25,15.0
2017-03-26,10.0
2017-03-27,95.0
2017-03-28,61.0
2017-03-29,57.0
2017-03-30,92.0
2017-03-31,78.0
2017-04-01,13.0
2017-04-02,12.0
2017-04-03,134.0
2017-04-04,126.0
2017-04-05,139.0
2017-04-06,122.0
2017-04-07,125.0
2017-04-08,18.0
2017-04-09,15.0
2017-04-10,80.0
2017-04-11,146.0
2017-04-12,95.0
2017-04-13,123.0
2017-04-14,105.0
2017-04-15,35.0
2017-04-16,28.0
2017-04-17,109.0
2017-04-18,153.0
2017-04-19,118.0
2017-04-20,133.0
2017-04-21,103.0
2017-04-22,6.0
2017-04-23,14.0
2017-04-24,148.0
2017-04-25,140.0
2017-04-26,100.0
2017-04-27,155.0
2017-04-28,137.0
2017-04-29,38.0
2017-04-30,4.0
2017-05-01,78.0
2017-05-02,99.0
2017-05-03,133.0
2017-05-04,175.0
2017-05-05,145.0
2017-05-06,5.0
2017-05-07,12.0
2017-05-08,116.0
2017-05-09,190.0
2017-05-10,160.0
2017-05-11,136.0
2017-05-12,193.0
2017-05-13,24.0
2017-05-14,34.0
2017-05-15,200.0
2017-05-16,308.0
2017-05-17,387.0
2017-05-18,319.0
2017-05-19,256.0
2017-05-20,76.0
2017-05-21,14.0
2017-05-22,221.0
2017-05-23,411.0
2017-05-24,375.0
2017-05-25,263.0
2017-05-26,389.0
2017-05-27,57.0
2017-05-28,16.0
2017-05-29,100.0
2017-05-30,312.0
2017-05-31,588.0
2017-06-01,420.0
2017-06-02,304.0
2017-06-03,64.0
2017-06-04,48.0
2017-06-05,181.0
2017-06-06,217.0
2017-06-07,229.0
2017-06-08,111.0
2017-06-09,114.0
2017-06-10,35.0
2017-06-11,28.0
2017-06-12,123.0
2017-06-13,164.0
2017-06-14,173.0
2017-06-15,168.0
2017-06-16,102.0
2017-06-17,44.0
2017-06-18,15.0
2017-06-19,59.0
2017-06-20,113.0
2017-06-21,102.0
2017-06-22,131.0
2017-06-23,131.0
2017-06-24,55.0
2017-06-25,22.0
2017-06-26,171.0
2017-06-27,105.0
2017-06-28,138.0
2017-06-29,102.0
2017-06-30,137.0
2017-07-01,7.0
2017-07-02,17.0
2017-07-03,82.0
2017-07-04,75.0
2017-07-05,145.0
2017-07-06,146.0
2017-07-07,177.0
2017-07-08,49.0
2017-07-09,8.0
2017-07-10,150.0
2017-07-11,128.0
2017-07-12,173.0
2017-07-13,305.0
2017-07-14,144.0
2017-07-15,26.0
2017-07-16,10.0
2017-07-17,173.0
2017-07-18,123.0
2017-07-19,232.0
2017-07-20,151.0
2017-07-21,142.0
2017-07-22,58.0
2017-07-23,14.0
2017-07-24,182.0
2017-07-25,180.0
2017-07-26,182.0
2017-07-27,345.0
2017-07-28,120.0
2017-07-29,14.0
2017-07-30,27.0
2017-07-31,164.0
2017-08-01,218.0
2017-08-02,181.0
2017-08-03,241.0
2017-08-04,162.0
2017-08-05,108.0
2017-08-06,17.0
2017-08-07,203.0
2017-08-08,203.0
2017-08-09,180.0
2017-08-10,273.0
2017-08-11,263.0
2017-08-12,38.0
2017-08-13,24.0
2017-08-14,272.0
2017-08-15,220.0
2017-08-16,272.0
2017-08-17,263.0
2017-08-18,286.0
2017-08-19,60.0
2017-08-20,33.0
2017-08-21,209.0
2017-08-22,275.0
2017-08-23,317.0
2017-08-24,396.0
2017-08-25,398.0
2017-08-26,80.0
2017-08-27,33.0
2017-08-28,280.0
2017-08-29,393.0
2017-08-30,413.0
2017-08-31,433.0
2017-09-01,357.0
2017-09-02,50.0
2017-09-03,27.0
2017-09-04,69.0
2017-09-05,186.0
2017-09-06,220.0
2017-09-07,204.0
2017-09-08,263.0
2017-09-09,62.0
2017-09-10,9.0
2017-09-11,191.0
2017-09-12,161.0
2017-09-13,214.0
2017-09-14,169.0
2017-09-15,149.0
2017-09-16,18.0
2017-09-17,4.0
2017-09-18,80.0
2017-09-19,102.0
2017-09-20,166.0
2017-09-21,140.0
2017-09-22,147.0
2017-09-23,52.0
2017-09-24,15.0
2017-09-25,145.0
2017-09-26,133.0
2017-09-27,105.0
2017-09-28,165.0
2017-09-29,183.0
2017-09-30,33.0
2017-10-01,1.0
2017-10-02,105.0
2017-10-03,153.0
2017-10-04,125.0
2017-10-05,168.0
2017-10-06,117.0
2017-10-07,27.0
2017-10-08,5.0
2017-10-09,122.0
2017-10-10,174.0
2017-10-11,233.0
2017-10-12,208.0
2017-10-13,149.0
2017-10-14,19.0
2017-10-15,8.0
2017-10-16,209.0
2017-10-17,225.0
2017-10-18,269.0
2017-10-19,198.0
2017-10-20,134.0
2017-10-21,75.0
2017-10-22,14.0
2017-10-23,196.0
2017-10-24,218.0
2017-10-25,233.0
2017-10-26,227.0
2017-10-27,251.0
2017-10-28,65.0
2017-10-29,16.0
2017-10-30,197.0
2017-10-31,201.0
2017-11-01,275.0
2017-11-02,249.0
2017-11-03,160.0
2017-11-04,44.0
2017-11-05,18.0
2017-11-06,283.0
2017-11-07,233.0
2017-11-08,287.0
2017-11-09,305.0
2017-11-10,254.0
2017-11-11,56.0
2017-11-12,36.0
2017-11-13,251.0
2017-11-14,337.0
2017-11-15,265.0
2017-11-16,367.0
2017-11-17,450.0
2017-11-18,170.0
2017-11-19,59.0
2017-11-20,391.0
2017-11-21,360.0
2017-11-22,335.0
2017-11-23,81.0
2017-11-24,82.0
2017-11-25,22.0
2017-11-26,21.0
2017-11-27,136.0
2017-11-28,117.0
2017-11-29,138.0
2017-11-30,155.0
2017-12-01,161.0
2017-12-02,25.0
2017-12-03,13.0
2017-12-04,92.0
2017-12-05,92.0
2017-12-06,47.0
2017-12-07,50.0
2017-12-08,50.0
2017-12-09,0.0
2017-12-10,13.0
2017-12-11,46.0
2017-12-12,99.0
2017-12-13,88.0
2017-12-14,83.0
2017-12-15,85.0
2017-12-16,24.0
2017-12-17,7.0
2017-12-18,70.0
2017-12-19,101.0
2017-12-20,69.0
2017-12-21,79.0
2017-12-22,45.0
2017-12-23,30.0
2017-12-24,15.0
2017-12-25,12.0
2017-12-26,18.0
2017-12-27,47.0
2017-12-28,50.0
2017-12-29,52.0
2017-12-30,7.0
2017-12-31,1.0
2018-01-01,0.0
2018-01-02,96.0
2018-01-03,144.0
2018-01-04,90.0
2018-01-05,136.0
2018-01-06,33.0
2018-01-07,23.0
2018-01-08,121.0
2018-01-09,124.0
2018-01-10,149.0
2018-01-11,151.0
2018-01-12,94.0
2018-01-13,37.0
2018-01-14,20.0
2018-01-15,202.0
2018-01-16,171.0
2018-01-17,200.0
2018-01-18,170.0
2018-01-19,181.0
2018-01-20,58.0
2018-01-21,52.0
2018-01-22,152.0
2018-01-23,156.0
2018-01-24,181.0
2018-01-25,168.0
2018-01-26,179.0
2018-01-27,48.0
2018-01-28,3.0
2018-01-29,135.0
2018-01-30,177.0
2018-01-31,212.0
2018-02-01,190.0
2018-02-02,152.0
2018-02-03,61.0
2018-02-04,37.0
2018-02-05,168.0
2018-02-06,229.0
2018-02-07,255.0
2018-02-08,237.0
2018-02-09,215.0
2018-02-10,46.0
2018-02-11,66.0
2018-02-12,161.0
2018-02-13,234.0
2018-02-14,207.0
2018-02-15,157.0
2018-02-16,193.0
2018-02-17,78.0
2018-02-18,17.0
2018-02-19,114.0
2018-02-20,156.0
2018-02-21,230.0
2018-02-22,239.0
2018-02-23,275.0
2018-02-24,120.0
2018-02-25,54.0
2018-02-26,292.0
2018-02-27,333.0
2018-02-28,151.0
2018-03-01,113.0
2018-03-02,106.0
2018-03-03,21.0
2018-03-04,6.0
2018-03-05,74.0
2018-03-06,158.0
2018-03-07,148.0
2018-03-08,124.0
2018-03-09,153.0
2018-03-10,15.0
2018-03-11,12.0
2018-03-12,118.0
2018-03-13,88.0
2018-03-14,182.0
2018-03-15,135.0
2018-03-16,82.0
2018-03-17,24.0
2018-03-18,2.0
2018-03-19,125.0
2018-03-20,119.0
2018-03-21,161.0
2018-03-22,135.0
2018-03-23,85.0
2018-03-24,15.0
2018-03-25,9.0
2018-03-26,87.0
2018-03-27,115.0
2018-03-28,109.0
2018-03-29,140.0
2018-03-30,123.0
2018-03-31,20.0
2018-04-01,14.0
2018-04-02,82.0
2018-04-03,125.0
2018-04-04,129.0
2018-04-05,120.0
2018-04-06,67.0
2018-04-07,7.0
2018-04-08,11.0
2018-04-09,116.0
2018-04-10,172.0
2018-04-11,136.0
2018-04-12,116.0
2018-04-13,131.0
2018-04-14,19.0
2018-04-15,10.0
2018-04-16,161.0
2018-04-17,100.0
2018-04-18,92.0
2018-04-19,110.0
2018-04-20,64.0
2018-04-21,27.0
2018-04-22,0.0
2018-04-23,108.0
2018-04-24,132.0
2018-04-25,167.0
2018-04-26,184.0
2018-04-27,147.0
2018-04-28,40.0
2018-04-29,8.0
2018-04-30,90.0
2018-05-01,95.0
2018-05-02,64.0
2018-05-03,79.0
2018-05-04,86.0
2018-05-05,7.0
2018-05-06,0.0
2018-05-07,97.0
2018-05-08,162.0
2018-05-09,150.0
2018-05-10,137.0
2018-05-11,125.0
2018-05-12,32.0
2018-05-13,24.0
2018-05-14,195.0
2018-05-15,174.0
2018-05-16,154.0
2018-05-17,154.0
2018-05-18,193.0
2018-05-19,42.0
2018-05-20,5.0
2018-05-21,176.0
2018-05-22,199.0
2018-05-23,150.0
2018-05-24,182.0
2018-05-25,178.0
2018-05-26,36.0
2018-05-27,10.0
2018-05-28,91.0
2018-05-29,176.0
2018-05-30,224.0
2018-05-31,217.0
2018-06-01,179.0
2018-06-02,44.0
2018-06-03,29.0
2018-06-04,290.0
2018-06-05,243.0
2018-06-06,191.0
2018-06-07,149.0
2018-06-08,99.0
2018-06-09,16.0
2018-06-10,4.0
2018-06-11,76.0
2018-06-12,118.0
2018-06-13,60.0
2018-06-14,65.0
2018-06-15,81.0
2018-06-16,15.0
2018-06-17,6.0
2018-06-18,74.0
2018-06-19,64.0
2018-06-20,101.0
2018-06-21,138.0
2018-06-22,90.0
2018-06-23,42.0
2018-06-24,2.0
2018-06-25,81.0
